SENSE daaa 1 24-04-2019 10:09:56.094 T: 29.26559829711914 [C]; A:[0, 0, 0]; H: 66.94464111328125
SENSE daaa 2 24-04-2019 10:09:56.449 T: 29.32799911499023 [C]; A:[-94, 0, 252]; H: 66.91412353515625
SENSE daaa 3 24-04-2019 10:09:56.816 T: 29.32799911499023 [C]; A:[-94, 0, 216]; H: 66.88360595703125
SENSE daaa 4 24-04-2019 10:09:57.174 T: 29.32799911499023 [C]; A:[-92, -2, 216]; H: 66.8607177734375
SENSE daac 1 24-04-2019 10:09:56.541 T: 29.45279884338378 [C]; A:[236, 84, 30]; H: 66.60894775390625
SENSE daaa 5 24-04-2019 10:09:57.601 T: 29.32799911499023 [C]; A:[-98, 0, 216]; H: 66.8607177734375
SENSE daad 1 24-04-2019 10:09:56.795 T: 30.88799858093261 [C]; A:[-84, 42, 234]; H: 63.1986083984375
SENSE daab 3 24-04-2019 10:09:57.167 T: 31.82399940490722 [C]; A:[-78, 2, 222]; H: 62.67218017578125
SENSE daaa 6 24-04-2019 10:09:58.122 T: 29.26559829711914 [C]; A:[-90, 0, 212]; H: 66.8607177734375
SENSE daac 2 24-04-2019 10:09:57.019 T: 29.39039993286132 [C]; A:[234, 86, 18]; H: 66.60894775390625
SENSE daaa 7 24-04-2019 10:09:58.559 T: 29.26559829711914 [C]; A:[-94, 0, 214]; H: 66.88360595703125
SENSE daaa 8 24-04-2019 10:09:58.877 T: 29.32799911499023 [C]; A:[-98, 4, 214]; H: 66.91412353515625
SENSE daad 2 24-04-2019 10:09:57.263 T: 30.88799858093261 [C]; A:[-80, 34, 236]; H: 63.1986083984375
SENSE daac 3 24-04-2019 10:09:57.486 T: 29.39039993286132 [C]; A:[238, 76, 28]; H: 66.60894775390625
SENSE daaa 9 24-04-2019 10:09:59.389 T: 29.32799911499023 [C]; A:[-96, 0, 216]; H: 66.97515869140625
SENSE daaa 10 24-04-2019 10:09:59.781 T: 29.26559829711914 [C]; A:[-88, -4, 212]; H: 67.0133056640625
SENSE daad 3 24-04-2019 10:09:57.729 T: 30.88799858093261 [C]; A:[-80, 40, 236]; H: 63.2291259765625
SENSE daab 6 24-04-2019 10:09:58.555 T: 31.82399940490722 [C]; A:[-82, 4, 228]; H: 62.64166259765625
SENSE daaa 11 24-04-2019 10:10:00.298 T: 29.26559829711914 [C]; A:[-92, 0, 212]; H: 67.0438232421875
SENSE daad 5 24-04-2019 10:09:58.239 T: 30.88799858093261 [C]; A:[-82, 38, 232]; H: 63.25201416015625
SENSE daaa 12 24-04-2019 10:10:00.740 T: 29.26559829711914 [C]; A:[-92, 0, 216]; H: 67.0743408203125
SENSE daab 7 24-04-2019 10:09:59.120 T: 31.88639831542968 [C]; A:[-78, 8, 220]; H: 62.64166259765625
SENSE daaa 13 24-04-2019 10:10:01.187 T: 29.26559829711914 [C]; A:[-96, 2, 214]; H: 67.1048583984375
SENSE daac 7 24-04-2019 10:09:59.364 T: 29.45279884338378 [C]; A:[236, 86, 22]; H: 66.48687744140625
SENSE daaa 14 24-04-2019 10:10:01.619 T: 29.32799911499023 [C]; A:[-98, 2, 214]; H: 67.1353759765625
SENSE daaa 15 24-04-2019 10:10:01.937 T: 29.26559829711914 [C]; A:[-92, 0, 218]; H: 67.1353759765625
SENSE daaa 16 24-04-2019 10:10:02.275 T: 29.32799911499023 [C]; A:[-100, 0, 224]; H: 67.1353759765625
SENSE daaa 18 24-04-2019 10:10:02.960 T: 29.26559829711914 [C]; A:[-88, 0, 214]; H: 67.17352294921875
SENSE daab 10 24-04-2019 10:10:00.556 T: 31.82399940490722 [C]; A:[-74, 8, 224]; H: 62.6187744140625
SENSE daaa 19 24-04-2019 10:10:03.402 T: 29.32799911499023 [C]; A:[-96, 0, 216]; H: 67.17352294921875
SENSE daaa 20 24-04-2019 10:10:03.760 T: 29.32799911499023 [C]; A:[-90, 0, 212]; H: 67.17352294921875
SENSE daab 11 24-04-2019 10:10:00.995 T: 31.82399940490722 [C]; A:[-76, 0, 230]; H: 62.6187744140625
SENSE daac 10 24-04-2019 10:10:01.272 T: 29.39039993286132 [C]; A:[242, 88, 24]; H: 66.3114013671875
SENSE daaa 21 24-04-2019 10:10:04.237 T: 29.32799911499023 [C]; A:[-94, 0, 216]; H: 67.17352294921875
SENSE daac 11 24-04-2019 10:10:01.741 T: 29.39039993286132 [C]; A:[230, 78, 24]; H: 66.2808837890625
SENSE daad 13 24-04-2019 10:10:01.984 T: 30.88799858093261 [C]; A:[-82, 40, 238]; H: 63.37408447265625
SENSE daaa 22 24-04-2019 10:10:04.753 T: 29.32799911499023 [C]; A:[-96, 0, 214]; H: 67.17352294921875
SENSE daaa 23 24-04-2019 10:10:05.106 T: 29.32799911499023 [C]; A:[-98, 0, 212]; H: 67.17352294921875
SENSE daaa 24 24-04-2019 10:10:05.498 T: 29.32799911499023 [C]; A:[-92, 4, 220]; H: 67.20404052734375
SENSE daab 15 24-04-2019 10:10:03.215 T: 31.82399940490722 [C]; A:[-80, 6, 216]; H: 62.67218017578125
SENSE daad 14 24-04-2019 10:10:02.985 T: 30.88799858093261 [C]; A:[-82, 32, 232]; H: 63.31304931640625
