SENSE daaa 1 19-04-2019 09:39:00.023 T: 29.95199966430664 [C]; A:[0, 0, 0]; H: 71.23236083984375
SENSE daab 1 19-04-2019 09:39:00.234 T: 29.7023983001709 [C]; A:[0, 0, 0]; H: 74.2001953125
SENSE daad 1 19-04-2019 09:39:00.463 T: 29.39039993286132 [C]; A:[62, 48, 190]; H: 75.7413330078125
SENSE daab 2 19-04-2019 09:39:01.109 T: 29.764799118042 [C]; A:[4, -72, 226]; H: 74.2001953125
SENSE daad 2 19-04-2019 09:39:01.589 T: 29.45279884338378 [C]; A:[66, 50, 192]; H: 75.7413330078125
SENSE daab 3 19-04-2019 09:39:01.670 T: 29.7023983001709 [C]; A:[6, -74, 206]; H: 74.2001953125
SENSE daad 3 19-04-2019 09:39:02.279 T: 29.45279884338378 [C]; A:[68, 48, 188]; H: 75.7413330078125
SENSE daab 4 19-04-2019 09:39:02.430 T: 29.7023983001709 [C]; A:[2, -70, 216]; H: 74.2001953125
SENSE daad 4 19-04-2019 09:39:03.029 T: 29.45279884338378 [C]; A:[68, 48, 186]; H: 75.7413330078125
SENSE daab 5 19-04-2019 09:39:03.180 T: 29.7023983001709 [C]; A:[4, -70, 218]; H: 74.16204833984375
SENSE daad 5 19-04-2019 09:39:03.789 T: 29.39039993286132 [C]; A:[64, 50, 190]; H: 75.71844482421875
SENSE daab 6 19-04-2019 09:39:03.964 T: 29.764799118042 [C]; A:[6, -74, 214]; H: 74.13153076171875
SENSE daad 6 19-04-2019 09:39:04.574 T: 29.45279884338378 [C]; A:[64, 48, 188]; H: 75.71844482421875
SENSE daaa 2 19-04-2019 09:39:05.434 T: 29.95199966430664 [C]; A:[12, -20, 244]; H: 70.9805908203125
SENSE daac 1 19-04-2019 09:39:00.361 T: 32.447998046875 [C]; A:[0, 0, 0]; H: 67.69232177734375
SENSE daaa 3 19-04-2019 09:39:05.897 T: 29.95199966430664 [C]; A:[18, -20, 250]; H: 70.9805908203125
SENSE daaa 4 19-04-2019 09:39:06.485 T: 29.95199966430664 [C]; A:[14, -24, 240]; H: 70.9500732421875
SENSE daac 2 19-04-2019 09:39:06.324 T: 32.5103988647461 [C]; A:[6, -28, 230]; H: 67.63128662109375
