SENSE daaa 1 20-04-2019 14:34:00.728 T: 31.07519912719726 [C]; A:[0, 0, 0]; H: 68.36370849609375
SENSE daab 1 20-04-2019 14:34:00.727 T: 30.20159912109375 [C]; A:[0, 0, 0]; H: 68.82147216796875
SENSE daaa 2 20-04-2019 14:34:00.973 T: 31.07519912719726 [C]; A:[-4, 16, 238]; H: 68.36370849609375
SENSE daaa 3 20-04-2019 14:34:01.212 T: 31.07519912719726 [C]; A:[-6, 8, 234]; H: 68.36370849609375
SENSE daab 2 20-04-2019 14:34:01.191 T: 30.20159912109375 [C]; A:[100, -42, 210]; H: 68.82147216796875
SENSE daaa 4 20-04-2019 14:34:01.459 T: 31.07519912719726 [C]; A:[0, 6, 236]; H: 68.3408203125
SENSE daac 1 20-04-2019 14:34:00.965 T: 28.76639938354492 [C]; A:[0, 0, 0]; H: 75.09283447265625
SENSE daab 3 20-04-2019 14:34:01.722 T: 30.20159912109375 [C]; A:[106, -42, 214]; H: 68.79095458984375
SENSE daaa 6 20-04-2019 14:34:01.912 T: 31.07519912719726 [C]; A:[-4, 14, 238]; H: 68.3408203125
SENSE daaa 7 20-04-2019 14:34:02.156 T: 31.07519912719726 [C]; A:[-6, 12, 226]; H: 68.310302734375
SENSE daab 4 20-04-2019 14:34:02.189 T: 30.13919830322265 [C]; A:[102, -40, 202]; H: 68.79095458984375
SENSE daaa 8 20-04-2019 14:34:02.410 T: 31.07519912719726 [C]; A:[-6, 18, 236]; H: 68.310302734375
SENSE daad 2 20-04-2019 14:34:01.539 T: 29.20319938659667 [C]; A:[26, -26, 244]; H: 70.904296875
SENSE daab 5 20-04-2019 14:34:02.730 T: 30.13919830322265 [C]; A:[104, -40, 204]; H: 68.7222900390625
SENSE daaa 11 20-04-2019 14:34:03.076 T: 31.07519912719726 [C]; A:[-10, 16, 234]; H: 68.27978515625
SENSE daac 3 20-04-2019 14:34:01.959 T: 28.76639938354492 [C]; A:[28, -12, 198]; H: 75.09283447265625
SENSE daaa 12 20-04-2019 14:34:03.320 T: 31.13759994506835 [C]; A:[-6, 10, 230]; H: 68.249267578125
SENSE daab 6 20-04-2019 14:34:03.292 T: 30.20159912109375 [C]; A:[104, -38, 206]; H: 68.6917724609375
SENSE daaa 13 20-04-2019 14:34:03.564 T: 31.13759994506835 [C]; A:[-4, 12, 240]; H: 68.249267578125
SENSE daab 7 20-04-2019 14:34:03.759 T: 30.20159912109375 [C]; A:[108, -42, 210]; H: 68.6917724609375
SENSE daaa 14 20-04-2019 14:34:03.813 T: 31.07519912719726 [C]; A:[0, 14, 236]; H: 68.249267578125
SENSE daaa 15 20-04-2019 14:34:04.072 T: 31.07519912719726 [C]; A:[-8, 14, 238]; H: 68.22637939453125
SENSE daad 4 20-04-2019 14:34:02.543 T: 29.14079856872558 [C]; A:[24, -26, 246]; H: 70.85089111328125
SENSE daaa 16 20-04-2019 14:34:04.315 T: 31.07519912719726 [C]; A:[-2, 10, 240]; H: 68.19586181640625
SENSE daab 8 20-04-2019 14:34:04.295 T: 30.13919830322265 [C]; A:[100, -42, 208]; H: 68.6612548828125
SENSE daaa 17 20-04-2019 14:34:04.559 T: 31.07519912719726 [C]; A:[-4, 12, 238]; H: 68.19586181640625
SENSE daac 5 20-04-2019 14:34:02.986 T: 28.70399856567382 [C]; A:[24, -12, 198]; H: 75.09283447265625
SENSE daaa 18 20-04-2019 14:34:04.803 T: 31.07519912719726 [C]; A:[-2, 12, 234]; H: 68.16534423828125
SENSE daab 9 20-04-2019 14:34:04.842 T: 30.20159912109375 [C]; A:[106, -40, 208]; H: 68.6307373046875
SENSE daaa 19 20-04-2019 14:34:05.047 T: 31.07519912719726 [C]; A:[-2, 10, 234]; H: 68.16534423828125
SENSE daab 10 20-04-2019 14:34:05.308 T: 30.13919830322265 [C]; A:[100, -36, 204]; H: 68.6307373046875
SENSE daaa 21 20-04-2019 14:34:05.515 T: 31.13759994506835 [C]; A:[0, 12, 234]; H: 68.1424560546875
SENSE daaa 22 20-04-2019 14:34:05.758 T: 31.07519912719726 [C]; A:[0, 12, 234]; H: 68.1424560546875
