SENSE daaa 1 22-04-2019 11:19:20.706 T: 25.89599990844726 [C]; A:[0, -10, 240]; H: 62.8323974609375
SENSE daab 1 22-04-2019 11:19:19.602 T: 28.57919883728027 [C]; A:[0, 0, 0]; H: 60.864013671875
SENSE daaa 2 22-04-2019 11:19:21.170 T: 25.89599990844726 [C]; A:[8, -2, 246]; H: 62.8323974609375
SENSE daad 1 22-04-2019 11:19:21.080 T: 25.64639854431152 [C]; A:[0, 4, 256]; H: 65.22802734375
SENSE daaa 3 22-04-2019 11:19:21.822 T: 25.83359909057617 [C]; A:[4, 0, 256]; H: 62.8018798828125
SENSE daad 2 22-04-2019 11:19:22.075 T: 25.64639854431152 [C]; A:[0, 0, 230]; H: 65.258544921875
SENSE daaa 4 22-04-2019 11:19:22.380 T: 25.89599990844726 [C]; A:[2, -10, 252]; H: 62.8018798828125
SENSE daad 3 22-04-2019 11:19:22.656 T: 25.64639854431152 [C]; A:[-4, 0, 232]; H: 65.258544921875
SENSE daaa 5 22-04-2019 11:19:22.952 T: 25.89599990844726 [C]; A:[8, -10, 256]; H: 62.8018798828125
SENSE daad 4 22-04-2019 11:19:23.232 T: 25.64639854431152 [C]; A:[-4, 8, 230]; H: 65.258544921875
SENSE daaa 6 22-04-2019 11:19:23.534 T: 25.89599990844726 [C]; A:[6, -10, 250]; H: 62.77899169921875
SENSE daad 5 22-04-2019 11:19:23.829 T: 25.64639854431152 [C]; A:[0, 0, 234]; H: 65.258544921875
SENSE daaa 7 22-04-2019 11:19:24.132 T: 25.89599990844726 [C]; A:[10, -6, 252]; H: 62.77899169921875
SENSE daad 6 22-04-2019 11:19:24.405 T: 25.64639854431152 [C]; A:[-6, 0, 230]; H: 65.258544921875
SENSE daaa 8 22-04-2019 11:19:24.714 T: 25.89599990844726 [C]; A:[2, -8, 254]; H: 62.8018798828125
SENSE daad 7 22-04-2019 11:19:25.010 T: 25.64639854431152 [C]; A:[0, 2, 234]; H: 65.258544921875
SENSE daaa 9 22-04-2019 11:19:25.296 T: 25.83359909057617 [C]; A:[2, 0, 250]; H: 62.8018798828125
SENSE daad 8 22-04-2019 11:19:25.627 T: 25.64639854431152 [C]; A:[0, 4, 210]; H: 65.2890625
SENSE daac 1 22-04-2019 11:19:20.967 T: 26.89439964294433 [C]; A:[12, 70, 196]; H: 64.9075927734375
