SENSE daaa 1 22-04-2019 18:11:52.814 T: 25.64639854431152 [C]; A:[-6, 0, 226]; H: 65.8536376953125
SENSE daab 1 22-04-2019 18:11:52.812 T: 25.95839881896972 [C]; A:[10, 4, 250]; H: 64.27435302734375
SENSE daac 1 22-04-2019 18:11:53.029 T: 28.07999992370605 [C]; A:[0, 0, 0]; H: 62.74847412109375
SENSE daac 2 22-04-2019 18:11:53.772 T: 28.07999992370605 [C]; A:[28, 12, 232]; H: 62.65692138671875
SENSE daac 3 22-04-2019 18:11:54.264 T: 28.01759910583496 [C]; A:[24, 12, 234]; H: 62.603515625
SENSE daac 4 22-04-2019 18:11:54.762 T: 28.01759910583496 [C]; A:[20, 12, 236]; H: 62.54248046875
SENSE daac 5 22-04-2019 18:11:55.254 T: 28.01759910583496 [C]; A:[24, 10, 236]; H: 62.511962890625
SENSE daac 6 22-04-2019 18:11:55.747 T: 27.9552001953125 [C]; A:[22, 8, 234]; H: 62.4814453125
SENSE daac 7 22-04-2019 18:11:56.254 T: 27.9552001953125 [C]; A:[22, 12, 232]; H: 62.42041015625
SENSE daac 8 22-04-2019 18:11:56.758 T: 27.9552001953125 [C]; A:[24, 8, 232]; H: 62.36700439453125
SENSE daac 9 22-04-2019 18:11:57.250 T: 27.9552001953125 [C]; A:[60, 6, 224]; H: 62.30596923828125
SENSE daab 2 22-04-2019 18:11:57.890 T: 25.83359909057617 [C]; A:[6, 6, 248]; H: 63.8394775390625
SENSE daaa 2 22-04-2019 18:11:53.292 T: 25.64639854431152 [C]; A:[-8, 0, 232]; H: 65.80023193359375
SENSE daab 3 22-04-2019 18:11:58.363 T: 25.77120018005371 [C]; A:[0, 8, 252]; H: 63.8089599609375
SENSE daaa 3 22-04-2019 18:11:58.697 T: 25.52159881591796 [C]; A:[-6, 0, 228]; H: 65.44927978515625
SENSE daab 4 22-04-2019 18:11:58.925 T: 25.77120018005371 [C]; A:[-4, 14, 252]; H: 63.8089599609375
SENSE daaa 4 22-04-2019 18:11:59.284 T: 25.58399963378906 [C]; A:[-10, 0, 236]; H: 65.44927978515625
SENSE daab 5 22-04-2019 18:11:59.508 T: 25.77120018005371 [C]; A:[0, 14, 246]; H: 63.7784423828125
SENSE daaa 5 22-04-2019 18:11:59.865 T: 25.52159881591796 [C]; A:[-6, 0, 236]; H: 65.44927978515625
SENSE daab 6 22-04-2019 18:12:00.090 T: 25.77120018005371 [C]; A:[0, 12, 244]; H: 63.8089599609375
SENSE daaa 6 22-04-2019 18:12:00.431 T: 25.52159881591796 [C]; A:[-6, 0, 230]; H: 65.47979736328125
SENSE daab 7 22-04-2019 18:12:00.663 T: 25.77120018005371 [C]; A:[2, 6, 244]; H: 63.8089599609375
SENSE daaa 7 22-04-2019 18:12:01.013 T: 25.58399963378906 [C]; A:[-8, 0, 238]; H: 65.51031494140625
SENSE daab 8 22-04-2019 18:12:01.234 T: 25.77120018005371 [C]; A:[0, 2, 242]; H: 63.8394775390625
SENSE daaa 8 22-04-2019 18:12:01.579 T: 25.52159881591796 [C]; A:[-12, 0, 234]; H: 65.51031494140625
SENSE daab 9 22-04-2019 18:12:01.802 T: 25.83359909057617 [C]; A:[2, 12, 256]; H: 63.8394775390625
SENSE daaa 9 22-04-2019 18:12:02.145 T: 25.52159881591796 [C]; A:[0, 0, 222]; H: 65.533203125
SENSE daab 10 22-04-2019 18:12:02.379 T: 25.77120018005371 [C]; A:[0, 4, 234]; H: 63.89288330078125
SENSE daac 10 22-04-2019 18:11:57.742 T: 27.8927993774414 [C]; A:[22, 10, 230]; H: 62.27545166015625
SENSE daab 11 22-04-2019 18:12:02.947 T: 25.77120018005371 [C]; A:[6, 6, 246]; H: 63.98443603515625
SENSE daad 1 22-04-2019 18:11:53.155 T: 26.45759963989257 [C]; A:[-8, 0, 196]; H: 66.38006591796875
SENSE daac 11 22-04-2019 18:12:03.275 T: 27.9552001953125 [C]; A:[22, 14, 234]; H: 62.27545166015625
SENSE daad 2 22-04-2019 18:12:03.833 T: 26.27039909362792 [C]; A:[8, 36, 202]; H: 66.10540771484375
SENSE daac 12 22-04-2019 18:12:04.046 T: 27.9552001953125 [C]; A:[24, 10, 236]; H: 62.30596923828125
